x1,x9,x12,x32,x54,x61,x95
-12.48559523900606,2.1391823583614573,-6.823222965542644,5.723547935871999,6.055183146133293,-4.863234743348508,-0.3877806715897777
29.655347165254515,8.216759470151612,-2.7371335043886185,-1.770750841410928,-4.016087583933316,-0.042590667880536,-2.0781932723984435
-4.822399043693789,2.1352117298807567,13.889325482939771,-6.50980511464923,9.111158032386504,-3.944778435735435,2.4969434470418297
-0.006963164575547,3.732319446144257,5.938082273195975,-7.814037145860621,12.84544944930232,-13.25461343236944,1.159391696251051
-9.92009247537008,-0.5020044962183519,0.86462097252124,0.6643323511292589,-0.644765340528931,-7.236067247051413,-0.6172389745982798
18.782344106886622,8.280067363892162,-5.406053429971351,-0.6502815394395816,3.99696593947235,-4.788017860332015,-1.4159430784043554
-1.0012608183279654,-8.367634496030607,17.914946943550675,-26.640702104377112,11.319160171415094,-27.68413669060444,2.272161449551916
-1.8101269944088432,-3.980229149209541,0.3080531775587671,-4.9396952532202425,0.8397345385221925,-6.009485516626574,0.07908805204533
-9.70265797530725,-1.110798020757321,-0.2930848757977598,-0.779956999885099,5.07622512014781,-7.810561201310385,-0.0729103049275005
-15.82231182254462,-0.9978821246458696,-1.7289252456886928,7.464469330967462,-5.844720724498071,-0.1220845000737934,-1.0390260691572946
19.60166207201236,4.750326122675726,13.666762347991517,-11.560317126149211,9.218743496550957,1.169584716118857,2.587390328354817
-0.103359091626199,-1.408872677831845,-4.4396666186449245,-0.5520749716489546,1.916741860211567,-2.243829400571453,-0.209444309415905
17.8097136289117,1.849476446122437,-6.744162562344228,-5.273362959602392,-6.726020966906529,-15.818686024335696,-3.711558849113018
-2.735464400984061,-1.1825331401151624,11.307993871239844,-15.867718139464186,11.72029801262013,-22.75075832574481,1.2386569628407471
4.726672461155688,-0.389047601689604,13.995206743254569,-14.971760344978792,6.134509303717309,-15.47981757508431,1.1509179135367005
-23.798090936063684,-4.100817746569751,1.07300157247281,3.3193981184386203,-3.5174674294054222,-8.111796572573494,-0.6995162139820005
-13.495536868095169,-5.4923404558554445,7.251722256181375,-11.910098307081004,10.224021562145564,-18.6669142970615,1.4718226653661513
18.11354696961884,1.5921572567760092,18.79023850763936,-20.1766813197374,10.151817759953436,-11.3814379062656,2.488536846191319
-28.83067633616468,-2.313705219354997,1.1365113707134429,7.817200204316943,-4.9500688267920765,-5.701246197882451,-0.90215263478861
-0.9641964382788856,7.227833284712442,6.435481724806051,4.856125949230307,10.096684508709467,13.608053612836349,2.91246473703212
-7.07226290425156,-1.2815401846601466,1.5185249661556437,2.44679915774105,0.6952638978889703,5.356507124284076,0.9800498732286956
6.111469708886705,1.9355349749159536,-19.26886522958724,7.291776096631078,6.996764822579455,5.866616776708677,-0.6132759614560231
13.231876661322172,3.333957676981851,19.966701541597395,-6.2293381214221535,2.316104955408916,15.44204401249217,3.65611838906688
22.74158754992542,0.0017287949811534,19.94321878069916,-24.94246889524864,8.563432877425253,-16.801754288808297,1.9929300634744829
-6.2667636379160605,-5.821807049596191,4.593148046424679,-7.390061186527127,2.531587413518145,-6.7436209811575765,1.009231378535757
1.675043183450589,3.487196773460624,5.394172818592572,-6.3941303266014105,10.23767322093122,-3.615333782055985,2.1148231445654644
16.15020038604191,-3.03825359686695,21.64312208253132,-16.19450747736257,-5.927505776431292,-1.4323923080555376,1.5401472069878406
-10.752805529715893,-5.334919308649251,16.11073735229935,-21.201237138183465,11.545307407476656,-31.57286813918218,0.5480772011144982
4.28118481671503,0.2939131273936204,0.93919542418822,-5.656207695547854,6.783857340122743,-5.588259370893445,0.6883379357280321
-7.028618188999392,-0.1474770199256679,-3.468877934861721,1.0418069100320582,4.520810566513231,-4.50369739875488,0.0052938961907343
-2.822028255382787,0.8685302085699057,2.4135623867507072,-2.151297975680932,6.891980190845477,-2.237255586559197,1.1494372164515805
9.471614167180428,-2.8644260955252903,22.433156084974662,-26.92648770547969,11.072134769029432,-24.91617753912245,2.3076950429098373
