x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x36,x37,x38,x39,x40,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x77,x78,x79,x80,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,y
-1.5142835788568056,-12.48559523900606,10.59349793775182,-5.0024249735740645,-0.419906613626697,0.0001,3.0,-1.0897881034548331,0.1966890156134454,2.1391823583614573,-0.741129677555735,0.8226938524520048,-6.823222965542644,-0.9252454860945796,9.61950840232186,-3.098673583012516,-2.7540361797519703,1.0130442607091632,2.643699942583508,4.006944840504219,7.0,0.1788702230499882,0.0988698433009581,-8.46771615495913,-0.0541448229657371,10.826611178380412,-4.65051913246575,2.0,0.0216844203114303,-3.825777668628287,2.673869436304318,2.24065274384846,5.723547935871999,-1.3863737965836893,-1.8976012828926485,-3.200491085510493,-8.265610846614589,-0.7988026027725607,-3.426486691069293,-2.041572568709201,-5.221295697895992,15.815376946493831,4.705414642231916,-2.01820166091772,8.870018983952297,0.8676439199278654,0.10431417929767053,1,1.4325442751721496,5.914471519712819,-0.486152986931234,-6.895162195271495,6.055183146133293,4.8224281845126935,-0.418519158959023,103.77,-0.1287224849452459,1.4136575189707352,-12.615538824009263,-4.863234743348508,-0.0480312940442105,-5.452177218767691,-0.215634361090853,-2.107160895845965,-5.90058628961759,-3.4017831277805444,-16.2479019034816,-0.1840888978674084,8.273916849047335,-0.6795941821858215,4.259280395016983,-0.4432812651677165,5.0476947258414535,-0.8866858565992766,-0.1336034596024755,3.198532651901332,3.0121890601872443,7.4093485101771135,-11.452332537121569,-3.337684537893385,-2.6900078637643325,0.2335389723031106,0.099969324174202,4.1039283641052124,-0.970919661938722,-1.10686932307687,4.0,7.1522192920311225,9.629629600812477,2.544991779926552,-4.702697656034549,-0.3877806715897777,-8.510972239864055,-1.320432923060241,3.4790299585745466,-11.769353925843523,0
-0.9882679429253964,29.655347165254515,3.838359844896473,3.8688494224940566,-1.2942645933625814,-0.0,3.0,-3.944761228979904,-1.5650208927825608,8.216759470151612,4.75104852775486,2.8995125237153343,-2.7371335043886185,-0.8948070638600876,10.915396126433931,-4.759379683401986,-0.2405611595419627,-0.008680471458366302,-2.707222849148865,4.728610842702048,6.0,-8.380422617753739,-9.125295623543888,0.8196308368022707,-0.0341494346801899,5.659759040929153,-0.4133749521584858,3.0,-0.0515220956913065,0.9684962922437717,-2.832516748675489,2.414555891728119,-1.770750841410928,2.480059302899809,4.35334072098428,-3.0030195497911056,-6.651388489073766,0.0987623922518489,1.5905382444205638,1.0162855557003465,5.683334633635309,-8.68938939306801,-9.764813864940349,10.508089664530615,7.445948455116118,-12.3579191821366,2.596093303982934,0,-1.6461448713207871,0.1168143557183507,-2.3935334413047995,8.034281655378297,-4.016087583933316,1.6004756222461969,-0.0919902522555673,-1284.96,-0.9469916195043544,-1.411317982270578,-11.356802518559398,-0.042590667880536,1.1092771701249824,4.779900144521382,-4.888939141487791,-3.327798716208957,8.43095076557362,0.4231146670216931,-3.267335995741106,0.3180967262367252,-0.1093041533692997,3.015307650587881,-8.572182503602768,0.3556510608207822,3.5743984513574376,0.5802853510822217,-0.331973992049989,-3.076621677084944,-10.320174007731696,-3.4704948601886803,2.342249634183106,-7.193884432491631,5.710886713753832,0.3511485587993511,0.008023337434028,3.34890355656399,4.08058356666161,-3.602888638698525,3.0,-9.673933324247884,-5.787857254224249,-17.676507399361626,-0.318778347693434,-2.0781932723984435,3.4994607177327186,5.5761430526635545,-2.6983963509921094,-9.410447838952807,0
3.317484371992858,-4.822399043693789,9.678679820317583,17.815119551387237,0.7546248680514023,-0.0,3.0,-0.1481010890766239,-1.6451027852245117,2.1352117298807567,-4.698874982597378,-12.182914990906326,13.889325482939771,0.968723658153018,-0.7540894890681269,11.07774187779978,3.793176255105856,13.536370602295367,0.1278617189420976,15.326213274685514,5.0,-8.912328696480971,-13.61183778605758,-3.877874167486152,0.087152073570787,9.408203380474344,10.589326464820914,1.0,0.1616638994638037,0.86169641337389,-1.8775690165701613,-5.4497289034252185,-6.50980511464923,-0.9244341580278288,-1.2095668703410851,0.4562807815028848,7.011677701341212,-0.6741113498268415,7.327799537579826,2.993885192854191,1.9214701537857568,-0.2363171428229409,10.01144796531049,-22.339442790869622,4.489686908453472,2.097278208125512,9.3566058324207,0,-1.8695734442613583,-3.898502635929795,-2.157537930800335,-9.219438221543305,9.111158032386504,1.046819866890906,-1.5978683739477149,2908.7,-1.2275225283350153,1.3888243202103971,-0.9285144645356233,-3.944778435735435,1.0583598486816512,14.309897522777035,2.397033816842712,0.7091516406610524,14.587939759099235,-4.2776101489987886,3.024283725523796,-2.6279763110678176,-4.426677073305595,-1.2930443483759009,-2.693859940886259,-0.2265678400983826,2.5038981586976194,-0.007004487488428218,-0.0156178075949639,-0.1073584647411911,21.09424787633493,4.078251454779236,-25.612715663150468,6.5183883620460765,-0.4828560726617447,0.2806430382855917,0.0628999306075673,-2.2700381201848145,1.783227337001731,-8.00134571184178,3.0,-10.73376220452914,-0.3058759761053258,-6.785228621228651,0.2201540156082203,2.4969434470418297,-3.883966339748586,6.2264394002209285,2.4541461854382987,-1.224857016066207,0
4.863473739893892,-0.006963164575547,5.9318675661137865,-4.5297605183841405,-2.261026744761648,-0.0,3.0,-17.570000794610316,2.1685511105757267,3.732319446144257,-7.119962364280286,-19.181497793292674,5.938082273195975,1.4650537764497842,-9.807263549061464,-3.1752100022012737,2.321466840204536,9.116111824252783,-1.4973300133595175,-21.57987447510796,7.0,-0.6114674063146578,7.458844941015913,-6.101931935775507,0.1098298636586318,8.97666791868886,-4.210750288656234,2.0,-0.6249082609072197,0.8653313460025314,-1.5628289200318113,5.042114532562962,-7.814037145860621,-5.239637298981988,2.894740602530216,0.5147370047961863,-3.994655761957469,-0.0957282902334426,-12.278162839449983,-4.4327667666286175,2.8577451818721595,-6.266722786926317,-2.1753317452997525,5.576516237139679,8.944060801161061,-10.820604332720624,-0.7047284887413716,0,2.4216496273676684,-1.489175314167492,2.169517626091608,-2.1984016766039547,12.84544944930232,0.9003183251202413,-1.0206487704948664,838.78,-1.7036192487167436,-2.81633076652397,-7.757174562371817,-13.25461343236944,-0.4884454734406707,-5.685098352667921,1.71810286358329,0.8899864390136292,-9.267951670661734,1.0936631521932216,-18.76983939453937,-1.3836948745715008,0.9539323575986196,-0.0789209502530506,8.976972671252016,0.0006156462122662192,-4.906826869487281,0.4403759529915897,-0.534370724281091,3.356297138630244,-3.432265074897882,-6.327929128726387,-6.29683430650438,-4.418639452487482,-2.774122013057818,0.3316895118824042,0.3628056579414251,-5.371393522552852,4.517557594022079,-7.554292693684683,3.0,8.062076948638536,3.949675120848368,0.4945294655787538,-5.162873599802555,1.159391696251051,-2.6614734851153803,-2.462429602329662,1.5725172311431297,-8.811928505901156,0
-2.8700431541869915,-9.92009247537008,6.925922880991348,3.860836335178176,0.2526191878988637,-0.0001,3.0,0.8574556146006446,-2.1861010384875352,-0.5020044962183519,5.800400010379036,2.663802271480505,0.86462097252124,0.4799053171625184,-2.7633322394971143,-0.2457054465143034,-2.156535920643824,-2.4949607120459274,0.5594673327308031,-1.1597594938859077,3.0,21.39685965383978,5.3959072632252525,5.903450593568038,0.102751915307686,4.166073403110927,-11.430206734881205,2.0,-0.0904757200484595,5.305758863016448,-5.432669954051987,-1.837459640719099,0.6643323511292589,1.1651234025374484,0.1413290049939737,-1.1957892047385474,0.9970839750109012,-1.643876671960592,5.194281842060879,7.871762792496719,-1.900782758341949,-6.39195550914908,-10.024753737109483,7.017659573616931,7.339978333013484,12.424196487744592,0.10431417929767053,1,-1.3592150169309474,-3.1941258340827883,-1.5503745471115606,-3.004212233453631,-0.644765340528931,2.1664395310284736,-8.15712863955127,-792.86,-4.797064561679795,4.824539512261894,-0.8581998005172133,-7.236067247051413,-0.5941810015807288,-9.598263804565049,-3.0869943209963147,1.591374263296196,3.932111316549588,1.3035189595153092,5.793790910416128,3.9383598359613967,-5.798425127606029,-1.9581336233585924,-1.7081764797301402,0.1734929010117679,3.518004396870662,0.1540852689937804,-0.1569905924047419,-2.041147242543112,8.491374224276566,5.865919458901935,-4.823393891871665,-13.48758612297446,-4.337027442604343,0.6520384065760536,-0.1610930721480989,11.219768276834952,1.6142819863210658,-0.084973501245346,4.0,-0.2101007645039105,-9.162797971420938,4.953033596795579,2.45575190625672,-0.6172389745982798,7.565136080144371,6.6120282099616325,-3.75776839387092,1.0302771658011949,0
1.865200627387046,18.782344106886622,1.1258857846362649,2.753018616391119,1.679057144159276,-0.0,4.0,-4.150060981698672,-2.211649108237325,8.280067363892162,-12.530948637053006,13.80530751985821,-5.406053429971351,-0.9964433808030464,11.088458645829828,-0.3232654505241082,5.532306922269415,-1.3408215263856973,1.9900765729931595,-9.591532000153048,8.0,16.14290399358557,1.2952072145018252,-1.121726081392821,-0.0090059571120604,-9.291594448815507,3.077961009165532,3.0,0.3689654689278788,12.339759368568064,-4.3870688829584426,10.633849833244147,-0.6502815394395816,1.8490487797708808,0.08243922300574648,-2.341684854954201,3.747757169864328,0.2927775712910786,9.600941287851407,-0.2911719562854855,6.6125048471463685,4.171664721626728,1.3725180618945634,5.282968309037027,-1.7732261957435689,-3.3076389789305205,-3.088267563082174,1,-0.7260171606515015,-1.9795022526208497,0.0016737401786106,-1.7520131034668682,3.99696593947235,1.6754141972614836,-9.190111867799894,-104.95,-1.6173873745334582,2.964657592200951,1.4389285108352905,-4.788017860332015,-1.3351339385537062,-13.999087970050288,-9.468424019621237,3.0465171119235506,11.657202876527212,1.5601176492156887,-5.736510825626242,4.10853835536971,0.1719680837661719,-2.028792088271506,-8.305562580972298,-0.337419407463143,8.038967115269125,-0.3378301562427248,0.1103471746395501,2.361725743731202,-3.737471185278512,-9.433159454778105,-20.78798065273697,2.2969661630500915,-15.122820880598528,0.5160650592287084,-0.0116611122225469,-5.965400333995651,-5.690505230721048,0.1692045242740882,4.0,7.403390770577002,-28.099775893506145,-2.7061023280469687,-5.885918854365253,-1.4159430784043554,3.996341308241382,12.438861961948842,-5.383360596050639,-6.953037619179399,0
-7.011991564092294,-1.0012608183279654,-16.491919057702123,-3.13106625570597,1.4119581233182532,-0.0001,3.0,6.174086060986132,-1.7547918113781014,-8.367634496030607,-1.3196113962392255,11.087713817735288,17.914946943550675,-0.9837499927549336,-0.3314614352897373,-0.8901944225865341,-1.2975675772835773,4.795216049223,-2.9085641003480025,-2.248492926907899,6.0,0.8571292330022214,-8.351244904773608,1.9307385687513208,-0.0758631492797984,-1.7253321304827671,-0.8779224024438325,3.0,0.2999060858956072,-5.287250950433903,7.914711801168499,-1.2775534558320334,-26.640702104377112,-4.196825539526394,-0.6492483031472541,-0.2360010769797537,7.943804220317137,-1.7630548960374115,1.984897076936444,1.7445737422529444,-0.2968168850384433,-6.03563276334646,-0.9797408921024202,8.404658556700682,-2.815542436194071,-13.2521588966425,0.10431417929767053,0,-0.2645112247666558,8.993838035004222,-4.316391398755121,-0.1168860517725206,11.319160171415094,1.3028073076857192,-0.6564014870786228,834.18,-4.778919982600155,-2.345457437889736,2.993622059227635,-27.68413669060444,0.087847880099861,-4.262960501132529,-0.4793143148163283,-0.5842223907902745,2.6533204716894767,-4.019456515461861,-1.2763993458160074,5.264921526275582,-13.795986670070834,0.0335399670239587,3.175941810172017,-0.1483683107219651,6.76601228063177,-1.190131769284067,0.2685903839277198,-0.1210739922165346,-3.5286712195361543,3.785456922002628,5.463845559038948,-4.994319502010029,6.687922782338615,-0.6266662487881332,-0.1021690110258893,-0.3031071071416741,1.6855916208825588,3.294877664959565,3.0,-0.0981249401111434,10.66512733592396,12.561519094618122,-1.822730975699659,2.272161449551916,-3.1207730298540493,3.468009536605436,5.6886309553184375,5.032754020986948,0
-3.258692415204316,-1.8101269944088432,-3.73702741019336,-10.898254496086317,0.3717159076207157,-0.0,2.0,-7.702958978054974,0.8285603561267197,-3.980229149209541,-0.9328033343860218,11.054854775961552,0.3080531775587671,0.5473304992760749,-2.719125072504269,0.3639161240308212,-0.359125265389546,17.79456292049667,0.7782963608083633,-3.304678900424152,7.0,7.111808217975686,-8.410320489882233,4.348989380829973,-0.0696324000413305,10.881985502112588,3.774452024740182,3.0,0.0790462147415211,12.711345644229208,-0.9522422234001328,0.3005268793248596,-4.9396952532202425,-3.5469442843551384,-0.7017287222832679,-2.9489648449143684,-6.948319080591696,-0.3874775100772462,-12.08967032374218,-0.839997180851167,-5.068838307751728,-15.477630761377116,1.8332637206290363,10.92740021757374,-1.5078787646840248,-3.6587021969821967,1.40949542131867,0,5.689057777698965,7.748476106294218,6.357982870513167,-3.4934580164148588,0.8397345385221925,0.7467856872433212,-2.2252522950379685,464.14,3.5469508736639663,-1.811327483899527,1.538326809445222,-6.009485516626574,-0.2316279009786472,14.489863139503443,1.5530734147072824,-2.4454599297419204,7.012545122717756,0.1985151249367776,17.085651463209835,-10.765183184830487,-22.18352906262951,1.46730131747463,2.633887910390618,0.1499082793510369,3.3905248232071044,-0.098396754180543,0.1311142222554687,-2.860877419268224,2.028218244921866,-20.67164108252036,-8.238961932004534,8.49057743795617,-1.5929816945731907,-0.0895684448155074,-0.0551020325812651,5.408906280756036,8.443849198454183,6.261686367114122,2.0,-10.611477397630049,13.07812272306853,9.23288232363796,3.529010200741086,0.07908805204533,-12.029130244220967,-11.53999669699737,4.599012147385985,-3.096628592808502,0
1.962591117691775,-9.70265797530725,-1.6082194736293485,-2.710587161462102,-1.2192080530681244,-0.0001,4.0,1.7607592303575634,2.198071784670269,-1.110798020757321,-8.57347053268646,-3.027323260393066,-0.2930848757977598,0.1475776981803686,2.740841464127978,-2.496115730733647,1.3212569440784314,4.488496592731358,3.521392863536865,10.85527657146272,7.0,17.491961266240367,-11.1927235684918,4.067016390541649,0.084751981189173,-10.689473971972236,1.9568383014191573,2.0,-0.3265826101671651,-12.247140131995293,2.472968427890441,2.9548650043917504,-0.779956999885099,-1.2598939123183437,-0.8657185092098397,1.3455394925860995,1.2339490315362167,-0.2741084708676047,-7.09707138556904,-3.624619213200664,-4.265948775103396,4.408681708437936,8.029791385771864,5.370476337029191,-3.2593903509754685,-12.164137230856756,1.738276485205922,0,1.32475964133889,1.2795467114335275,-2.9921460480709805,-0.1406039896543637,5.07622512014781,-1.607427221154948,-11.20866401441137,-575.78,-2.6668761050939307,0.3193873005647204,-13.388826257334632,-7.810561201310385,-2.3468820375239283,4.976972343169456,-1.4821345447021168,1.0561058713471951,-7.60311905907725,2.240283743581549,-15.002273667048453,10.28132597910239,9.084352560370329,0.2396906912332801,-1.0402175863385472,-0.3695723775111986,-5.122624948878291,0.1692394488108465,-0.2615150262770622,-3.627793435070172,1.9354249244065496,-0.6922050691545218,10.711546028969424,2.46857809409844,7.697825211951814,0.0617653959889353,0.2427667824890892,-13.150508283758352,-2.0982673069451714,14.052514414028009,4.0,14.618628697137163,0.6114481941079237,3.5320480586732046,2.674303595948933,-0.0729103049275005,-2.58315977190779,11.690625877131454,-0.604708819716208,-1.5012592935082625,0
-0.9325591933034028,-15.82231182254462,15.004795526342033,0.08268620370383409,-1.7495463245521348,0.0001,1.0,10.750609560710142,-0.0737784753003234,-0.9978821246458696,0.6368094981354541,-1.323943080670276,-1.7289252456886928,-0.7783420264853916,-5.7271768291730885,-9.972397779264131,3.384178403339903,1.947779123691317,-1.3561172348358084,-21.663309689792825,9.0,-1.560744820814832,-4.806184578072854,-6.057897984154821,-0.0522294965081882,0.2069528414715901,10.115587312186657,2.0,0.4039200292526848,-1.196400283981046,9.471458203114722,-3.175431560000632,7.464469330967462,-5.989549454592935,-0.6278407073891297,-1.847693652765877,6.888538126046945,0.4354741435172296,3.880849986622757,4.1700723976800855,-2.93181214977767,-0.019834032867803,4.593165978508532,6.852466118710222,6.058117812907049,-2.705319751724109,6.928309160723638,0,-0.588258940959348,1.1608743539216966,-0.755286671505665,-2.819825000327766,-5.844720724498071,5.078642676948843,-6.583404255400211,-56.96,-2.4946577784355948,-2.1372998692402394,1.8777243447567973,-0.1220845000737934,1.8922005372722912,10.55986884006975,-5.995045456599802,-3.3817589502909424,-3.702694496808281,6.5332781079699,0.7378718079711722,-1.2249439672524003,5.717765387774294,-1.8922717628720624,-5.672010680679497,0.0123113313711006,7.058557233264974,-0.8543498567989838,-0.0145136448938652,1.686994126617945,-5.465861865808837,-3.332736291670021,11.887561377023095,2.067797291357899,-7.19345396578944,0.5451510332346259,-0.0861751649000602,8.370161695886518,15.631413948705806,-8.333290289351305,3.0,-4.132810890871934,-7.366157081299689,7.669729267306361,-1.0147388151047032,-1.0390260691572946,-0.1015553227043941,4.3763452701544,-1.9396139140053568,-0.6407351100980893,0
